nim,prodi,predikat,tanggal_lulus,tgl_masuk,status_masuk,jenis_kelamin,tahun_lahir,status_pegawai
17416273201049,73201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1999,0
17416273201053,73201,Pujian,2021-08-25,2017-09-10,0,0,1999,0
17416273201056,73201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1998,0
17416273201058,73201,Pujian,2021-08-31,2017-09-10,0,1,1998,0
17416273201060,73201,Sangat Memuaskan,2021-08-21,2017-09-10,0,0,1998,1
17416273201063,73201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416273201068,73201,Sangat Memuaskan,2022-07-08,2017-09-10,0,0,1998,0
17416273201069,73201,Pujian,2021-08-25,2017-09-10,0,0,1990,1
17416273201071,73201,Sangat Memuaskan,2021-08-31,2017-09-10,0,0,1998,1
17416273201072,73201,Pujian,2021-09-30,2017-09-10,0,0,1990,1
17416273201073,73201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416273201077,73201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1998,0
17416273201079,73201,Pujian,2021-08-25,2017-09-10,0,1,1999,0
17416273201080,73201,Pujian,2021-08-25,2017-09-10,0,0,1998,1
17416273201081,73201,Sangat Memuaskan,2021-08-25,2017-09-10,0,0,1999,0
17416273201082,73201,Pujian,2021-08-31,2017-09-10,0,1,1994,1
17416273201083,73201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1998,0
17416273201084,73201,Pujian,2021-08-31,2017-09-10,0,1,1996,0
17416273201085,73201,Sangat Memuaskan,2023-02-21,2017-09-10,0,0,1999,0
17416273201086,73201,Sangat Memuaskan,2022-06-11,2017-09-10,0,1,1999,0
17416273201087,73201,Pujian,2021-08-31,2017-09-10,0,0,1996,1
17416273201090,73201,Pujian,2021-08-25,2017-09-10,0,0,2000,0
17416273201091,73201,Sangat Memuaskan,2023-08-31,2017-09-10,0,0,1998,0
17416273201095,73201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416273201097,73201,Sangat Memuaskan,2021-08-31,2017-09-10,0,0,1998,0
17416273201099,73201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416273201100,73201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416273201102,73201,Pujian,2021-08-21,2017-09-10,0,0,2000,1
17416273201105,73201,Pujian,2021-08-31,2017-09-10,0,0,1999,0
17416273201106,73201,Pujian,2021-08-31,2017-09-10,0,1,1996,1
17416273201107,73201,Sangat Memuaskan,2023-08-25,2017-09-10,0,0,2000,0
17416273201115,73201,Pujian,2021-08-25,2017-09-10,0,1,1997,1
17416273201116,73201,Pujian,2021-08-25,2017-09-10,0,0,1977,1
17416273201117,73201,Sangat Memuaskan,2021-08-31,2017-09-10,0,0,1986,0
17416273201123,73201,Sangat Memuaskan,2021-08-31,2017-09-10,0,0,1998,0
17416273201130,73201,Sangat Memuaskan,2023-08-25,2017-09-10,0,0,1997,1
17416273201131,73201,Sangat Memuaskan,2022-07-08,2017-09-10,0,0,1998,1
17416273201135,73201,Pujian,2021-08-25,2017-09-10,0,0,1997,1
17416273201140,73201,Sangat Memuaskan,2021-08-31,2017-09-10,0,1,1999,1
17416273201141,73201,Sangat Memuaskan,2022-07-08,2017-09-10,0,0,1995,1
17416273201142,73201,Sangat Memuaskan,2022-08-31,2017-09-10,0,0,1997,1
17416273201147,73201,Sangat Memuaskan,2021-08-31,2017-09-10,0,0,1994,0
17416273201149,73201,Sangat Memuaskan,2022-08-31,2017-09-10,0,1,1997,1
17416273201150,73201,Sangat Memuaskan,2021-08-25,2017-09-10,0,1,1994,0
17416273201153,73201,Pujian,2019-08-30,2018-09-10,1,1,1990,1
17416273201156,73201,Sangat Memuaskan,2023-07-28,2017-09-10,0,0,1998,1
17416273201157,73201,Sangat Memuaskan,2021-08-21,2017-09-10,0,0,1998,0
17416273201158,73201,Sangat Memuaskan,2022-07-08,2017-09-10,0,0,1997,0
17416273201159,73201,Sangat Memuaskan,2021-12-06,2017-09-10,0,0,1996,1
17416274201010,74201,Pujian,2022-08-22,2017-09-10,0,1,1997,1
17416274201013,74201,Sangat Memuaskan,2022-07-05,2017-09-10,0,1,1998,1
17416274201017,74201,Pujian,2022-03-30,2017-09-10,0,0,1998,0
17416274201021,74201,Pujian,2021-12-06,2017-09-10,0,0,1998,1
17416274201023,74201,Pujian,2021-08-30,2017-09-10,0,0,1998,0
17416274201024,74201,Pujian,2022-03-30,2017-09-10,0,0,1985,1
17416274201025,74201,Pujian,2022-06-23,2017-09-10,0,1,1996,1
17416274201028,74201,Pujian,2021-08-30,2017-09-10,0,1,1998,0
17416274201029,74201,Sangat Memuaskan,2023-07-20,2017-09-10,0,0,1999,0
17416274201030,74201,Sangat Memuaskan,2022-07-05,2017-09-10,0,1,1985,1
17416274201034,74201,Pujian,2022-07-05,2017-09-10,0,1,1993,1
17416274201037,74201,Pujian,2021-12-06,2017-09-10,0,1,1965,1
17416274201040,74201,Pujian,2022-03-30,2017-09-10,0,0,1999,0
17416274201041,74201,Pujian,2021-12-06,2017-09-10,0,0,1987,1
17416274201042,74201,Pujian,2021-12-06,2017-09-10,0,1,1983,1
17416274201043,74201,Pujian,2022-06-23,2017-09-10,0,1,1984,1
17416274201044,74201,Pujian,2021-08-30,2017-09-10,0,0,1999,0
17416274201045,74201,Pujian,2022-06-23,2017-09-10,0,1,1986,1
17416274201046,74201,Sangat Memuaskan,2022-10-07,2017-09-10,0,1,1999,0
17416274201047,74201,Pujian,2023-01-02,2017-09-10,0,1,1999,0
17416274201048,74201,Pujian,2021-12-06,2017-09-10,0,0,1998,0
17416274201049,74201,Sangat Memuaskan,2022-06-23,2017-09-10,0,1,1998,0
17416274201050,74201,Sangat Memuaskan,2023-07-20,2017-09-10,0,0,1999,0
17416274201052,74201,Sangat Memuaskan,2023-05-15,2017-09-10,0,1,1999,0
17416274201054,74201,Sangat Memuaskan,2023-08-01,2017-09-10,0,1,1999,0
17416274201056,74201,Pujian,2021-12-06,2017-09-10,0,0,1998,1
17416274201058,74201,Pujian,2021-12-06,2017-09-10,0,0,1976,1
17416274201060,74201,Pujian,2021-12-06,2017-09-10,0,0,1999,1
17416274201064,74201,Pujian,2021-12-06,2017-09-10,0,0,1999,0
17416274201066,74201,Sangat Memuaskan,2022-07-05,2017-09-10,0,1,1997,1
17416274201067,74201,Pujian,2022-06-23,2017-09-10,0,1,1990,1
17416274201073,74201,Pujian,2022-03-30,2017-09-10,0,0,1999,1
17416274201074,74201,Pujian,2021-12-06,2017-09-10,0,0,1999,0
17416274201076,74201,Pujian,2021-12-06,2017-09-10,0,0,1999,0
17416274201078,74201,Pujian,2023-02-24,2017-09-10,0,1,1999,0
17416274201079,74201,Pujian,2021-12-06,2017-09-10,0,0,1999,1
17416274201081,74201,Pujian,2022-07-05,2017-09-10,0,1,1997,1
17416274201082,74201,Pujian,2021-12-06,2017-09-10,0,0,1999,0
17416274201083,74201,Sangat Memuaskan,2023-02-24,2017-09-10,0,1,1999,0
17416274201085,74201,Pujian,2022-09-30,2017-09-10,0,1,1991,1
17416274201086,74201,Pujian,2022-09-30,2017-09-10,0,1,1999,0
17416274201092,74201,Pujian,2022-06-23,2017-09-10,0,1,1997,0
17416274201099,74201,Pujian,2022-03-30,2017-09-10,0,1,1998,0
17416274201105,74201,Pujian,2022-07-05,2017-09-10,0,1,1989,1
17416274201106,74201,Pujian,2021-08-30,2017-09-10,0,1,1980,1
17416274201109,74201,Pujian,2022-06-23,2017-09-10,0,1,1988,1
17416274201113,74201,Pujian,2022-06-23,2017-09-10,0,1,1997,1
17416274201114,74201,Pujian,2021-12-06,2017-09-10,0,0,1998,1
17416274201116,74201,Sangat Memuaskan,2022-08-22,2017-09-10,0,1,1997,1
17416274201119,74201,Sangat Memuaskan,2022-03-30,2017-09-10,0,1,1999,1
17416274201120,74201,Pujian,2022-06-23,2017-09-10,0,0,1998,1
17416274201122,74201,Pujian,2022-06-23,2017-09-10,0,1,1999,1
17416274201124,74201,Pujian,2022-07-05,2017-09-10,0,0,1996,1
17416274201129,74201,Sangat Memuaskan,2022-07-05,2017-09-10,0,1,1995,1
17416274201131,74201,Sangat Memuaskan,2022-08-22,2017-09-10,0,1,1998,1
17416274201132,74201,Sangat Memuaskan,2022-08-22,2017-09-10,0,1,1999,1
17416274201136,74201,Pujian,2021-08-30,2017-09-10,0,1,1973,0
17416274201138,74201,Pujian,2021-08-30,2017-09-10,0,1,1981,1
17416274201140,74201,Pujian,2022-06-23,2017-09-10,0,1,1984,1
17416286206001,86206,Pujian,2021-08-18,2017-09-10,0,0,1998,1
17416286206002,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,1
17416286206003,86206,Pujian,2021-08-25,2017-09-10,0,0,1997,1
17416286206004,86206,Pujian,2021-08-18,2017-09-10,0,0,1996,1
17416286206006,86206,Pujian,2021-08-18,2017-09-10,0,0,1998,1
17416286206008,86206,Pujian,2021-08-21,2017-09-10,0,0,1998,0
17416286206009,86206,Pujian,2021-12-10,2017-09-10,0,1,1999,1
17416286206010,86206,Pujian,2021-08-21,2017-09-10,0,0,1998,0
17416286206011,86206,Pujian,2021-08-28,2017-09-10,0,1,1997,1
17416286206012,86206,Sangat Memuaskan,2023-09-22,2017-09-10,0,0,1994,1
17416286206014,86206,Pujian,2021-08-25,2017-09-10,0,1,1998,0
17416286206015,86206,Pujian,2021-08-18,2017-09-10,0,0,1998,1
17416286206016,86206,Pujian,2021-07-27,2017-09-10,0,0,1998,0
17416286206017,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,0
17416286206019,86206,Pujian,2021-08-25,2017-09-10,0,0,1999,1
17416286206025,86206,Pujian,2021-07-27,2017-09-10,0,0,1999,0
17416286206026,86206,Pujian,2023-08-24,2017-09-10,0,1,1996,1
17416286206028,86206,Pujian,2021-08-18,2017-09-10,0,0,1997,0
17416286206031,86206,Sangat Memuaskan,2022-08-31,2017-09-10,0,0,1997,1
17416286206035,86206,Pujian,2021-08-18,2017-09-10,0,1,2000,1
17416286206037,86206,Pujian,2021-08-21,2017-09-10,0,0,1995,0
17416286206038,86206,Pujian,2021-08-21,2017-09-10,0,0,1995,0
17416286206041,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,0
17416286206042,86206,Pujian,2021-08-21,2017-09-10,0,0,2000,0
17416286206044,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,0
17416286206045,86206,Sangat Memuaskan,2023-02-23,2017-09-10,0,0,1999,0
17416286206047,86206,Pujian,2021-07-27,2017-09-10,0,0,1999,1
17416286206048,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,1
17416286206051,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,0
17416286206053,86206,Pujian,2021-08-21,2017-09-10,0,0,1998,0
17416286206054,86206,Pujian,2021-08-21,2017-09-10,0,0,1996,1
17416286206056,86206,Pujian,2021-08-25,2017-09-10,0,0,1998,1
17416286206057,86206,Sangat Memuaskan,2022-08-31,2017-09-10,0,0,1997,1
17416286206058,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,0
17416286206061,86206,Sangat Memuaskan,2022-09-15,2017-09-10,0,0,1999,1
17416286206063,86206,Pujian,2021-08-18,2017-09-10,0,0,1996,1
17416286206065,86206,Pujian,2021-08-18,2017-09-10,0,0,2000,1
17416286206066,86206,Pujian,2021-08-28,2017-09-10,0,1,1997,1
17416286206067,86206,Pujian,2021-08-25,2017-09-10,0,1,1999,0
17416286206068,86206,Pujian,2021-08-18,2017-09-10,0,0,1993,1
17416286206069,86206,Pujian,2021-08-18,2017-09-10,0,0,2000,0
17416286206071,86206,Pujian,2021-08-21,2017-09-10,0,0,1998,0
17416286206072,86206,Pujian,2021-07-27,2017-09-10,0,0,1994,1
17416286206075,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,1
17416286206076,86206,Pujian,2021-08-25,2017-09-10,0,0,1998,0
17416286206077,86206,Pujian,2021-08-25,2017-09-10,0,0,1999,0
17416286206078,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,0
17416286206079,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,0
17416286206080,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,1
17416286206081,86206,Pujian,2021-08-25,2017-09-10,0,0,1999,0
17416286206082,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,0
17416286206083,86206,Pujian,2021-08-18,2017-09-10,0,0,2000,0
17416286206084,86206,Pujian,2021-08-25,2017-09-10,0,0,1998,0
17416286206085,86206,Pujian,2021-12-14,2017-09-10,0,0,1999,0
17416286206086,86206,Pujian,2021-08-25,2017-09-10,0,0,1999,0
17416286206087,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,0
17416286206088,86206,Pujian,2021-08-21,2017-09-10,0,0,1998,0
17416286206090,86206,Pujian,2021-08-25,2017-09-10,0,0,1998,1
17416286206092,86206,Pujian,2021-08-25,2017-09-10,0,0,1998,0
17416286206093,86206,Pujian,2021-08-25,2017-09-10,0,0,1997,0
17416286206094,86206,Pujian,2021-08-25,2017-09-10,0,0,2000,0
17416286206096,86206,Pujian,2021-08-18,2017-09-10,0,0,1995,1
17416286206098,86206,Pujian,2021-08-18,2017-09-10,0,0,1998,0
17416286206099,86206,Pujian,2021-08-25,2017-09-10,0,0,1999,0
17416286206100,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,0
17416286206101,86206,Pujian,2021-08-28,2017-09-10,0,0,1999,1
17416286206102,86206,Pujian,2021-08-18,2017-09-10,0,0,1999,1
17416286206105,86206,Pujian,2021-08-21,2017-09-10,0,0,1998,0
17416286206107,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,0
17416286206108,86206,Pujian,2021-12-10,2017-09-10,0,0,1998,0
17416286206109,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,1
17416286206110,86206,Pujian,2021-08-18,2017-09-10,0,0,1996,1
17416286206111,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,1
17416286206112,86206,Sangat Memuaskan,2023-07-31,2017-09-10,0,0,1997,0
17416286206113,86206,Pujian,2021-08-25,2017-09-10,0,0,1998,0
17416286206115,86206,Pujian,2021-08-21,2017-09-10,0,0,2000,0
17416286206116,86206,Pujian,2021-08-28,2017-09-10,0,0,1997,0
17416286206117,86206,Pujian,2021-08-28,2017-09-10,0,0,1999,0
17416286206118,86206,Sangat Memuaskan,2023-02-23,2017-09-10,0,0,1999,0
17416286206124,86206,Pujian,2021-08-21,2017-09-10,0,0,1996,1
17416286206125,86206,Pujian,2021-08-28,2017-09-10,0,0,1995,1
17416286206129,86206,Pujian,2021-08-25,2017-09-10,0,0,1998,1
17416286206131,86206,Pujian,2021-08-18,2017-09-10,0,0,1998,0
17416286206133,86206,Pujian,2021-08-21,2017-09-10,0,0,1999,1
17416286206137,86206,Pujian,2021-08-21,2017-09-10,0,1,1993,1
17416286206141,86206,Pujian,2021-08-28,2017-09-10,0,1,1999,1
17416286206142,86206,Pujian,2020-12-16,2017-09-10,0,0,1996,0
17416286206143,86206,Pujian,2021-08-25,2017-09-10,0,1,1998,0
17416287205001,87205,Pujian,2021-08-23,2017-09-10,0,0,1998,1
17416287205002,87205,Pujian,2022-05-25,2017-09-10,0,0,1998,0
17416287205005,87205,Pujian,2021-10-11,2017-09-10,0,0,1999,0
17416287205006,87205,Pujian,2021-11-18,2017-09-10,0,0,1996,1
17416287205007,87205,Pujian,2021-08-16,2017-09-10,0,0,1998,0
17416287205010,87205,Pujian,2021-08-16,2017-09-10,0,0,1997,0
17416287205011,87205,Pujian,2021-08-16,2017-09-10,0,1,1999,0
17416287205013,87205,Pujian,2021-10-11,2017-09-10,0,0,1999,0
17416287205014,87205,Pujian,2021-08-16,2017-09-10,0,0,1999,0
17416287205015,87205,Pujian,2021-11-18,2017-09-10,0,0,1998,0
17416287205017,87205,Sangat Memuaskan,2022-09-23,2017-09-10,0,1,1996,0
17416287205019,87205,Pujian,2021-12-13,2017-09-10,0,0,1999,0
17416287205020,87205,Pujian,2021-12-13,2017-09-10,0,0,1999,1
17416287205022,87205,Sangat Memuaskan,2021-08-23,2017-09-10,0,1,1999,0
17416287205023,87205,Sangat Memuaskan,2021-11-18,2017-09-10,0,0,1996,1
17416287205024,87205,Sangat Memuaskan,2022-09-23,2017-09-10,0,0,1998,0
17416287205025,87205,Pujian,2022-07-08,2017-09-10,0,0,1999,0
17416287205026,87205,Pujian,2021-08-23,2017-09-10,0,0,1999,1
17416287205027,87205,Pujian,2021-11-18,2017-09-10,0,0,1999,0
17416287205028,87205,Pujian,2021-08-16,2017-09-10,0,0,1998,0
17416287205029,87205,Pujian,2021-08-16,2017-09-10,0,0,1998,0
17416287205034,87205,Pujian,2022-07-08,2017-09-10,0,0,2001,0
17416287205035,87205,Pujian,2021-10-11,2017-09-10,0,0,1999,0
17416287205036,87205,Sangat Memuaskan,2021-12-13,2017-09-10,0,0,1999,0
17416287205039,87205,Pujian,2021-10-11,2017-09-10,0,0,1997,0
17416287205041,87205,Pujian,2021-12-13,2017-09-10,0,0,1999,0
17416287205043,87205,Pujian,2021-12-13,2017-09-10,0,0,1999,0
17416287205044,87205,Pujian,2021-10-11,2017-09-10,0,0,1998,0
17416287205045,87205,Pujian,2021-10-11,2017-09-10,0,0,1998,1
17416287205046,87205,Sangat Memuaskan,2022-09-23,2017-09-10,0,0,1999,0
17416287205048,87205,Sangat Memuaskan,2022-07-08,2017-09-10,0,0,1998,0
17416287205049,87205,Pujian,2021-08-23,2017-09-10,0,0,1997,0
17416287205050,87205,Sangat Memuaskan,2023-10-12,2017-09-10,0,1,1998,0
17416287205051,87205,Pujian,2021-11-18,2017-09-10,0,1,1993,1
17416287205054,87205,Sangat Memuaskan,2023-02-28,2017-09-10,0,1,1998,1
17416287205055,87205,Sangat Memuaskan,2023-02-28,2017-09-10,0,0,1999,0
18416226201001,26201,Pujian,2022-06-23,2018-09-03,0,1,1997,0
18416226201018,26201,Sangat Memuaskan,2022-07-07,2018-09-03,0,1,1999,0
18416226201021,26201,Pujian,2022-07-07,2018-09-03,0,1,1992,1
18416226201029,26201,Pujian,2022-09-29,2018-09-03,0,1,1988,1
18416226201033,26201,Pujian,2022-07-07,2018-09-03,0,1,1998,1
18416226201034,26201,Sangat Memuaskan,2023-08-25,2018-09-03,0,1,1998,1
18416226201037,26201,Pujian,2022-09-29,2018-09-03,0,1,1997,1
18416226201042,26201,Pujian,2022-06-23,2018-09-03,0,1,1993,1
18416226201047,26201,Pujian,2022-07-07,2018-09-03,0,1,1987,1
18416226201050,26201,Pujian,2022-06-23,2018-09-03,0,1,1999,1
18416226201052,26201,Pujian,2022-08-31,2018-09-03,0,1,1997,1
18416226201053,26201,Pujian,2022-07-07,2018-09-03,0,1,1997,1
18416226201054,26201,Pujian,2022-08-31,2018-09-03,0,1,1996,1
18416226201055,26201,Pujian,2022-08-31,2018-09-03,0,0,1997,0
18416226201059,26201,Sangat Memuaskan,2022-07-07,2018-09-03,0,1,1997,1
18416226201060,26201,Sangat Memuaskan,2022-07-07,2018-09-03,0,1,1994,0
18416226201064,26201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,1996,1
18416226201071,26201,Pujian,2022-07-07,2018-09-03,0,0,2000,1
18416226201073,26201,Pujian,2022-07-07,2018-09-03,0,1,1999,1
18416226201075,26201,Pujian,2022-07-07,2018-09-03,0,1,1999,1
18416226201077,26201,Pujian,2022-07-07,2018-09-03,0,1,2000,0
18416226201081,26201,Pujian,2022-07-07,2018-09-03,0,1,1999,1
18416226201087,26201,Pujian,2022-07-07,2018-09-03,0,1,1998,1
18416226201089,26201,Pujian,2023-02-16,2018-09-03,0,1,1999,1
18416226201093,26201,Pujian,2022-08-31,2018-09-03,0,0,2001,1
18416226201094,26201,Pujian,2022-07-07,2018-09-03,0,0,1998,1
18416226201100,26201,Pujian,2022-06-23,2018-09-03,0,1,1998,1
18416226201105,26201,Pujian,2022-06-23,2018-09-03,0,1,1998,1
18416226201109,26201,Pujian,2023-02-16,2018-09-03,0,1,2000,1
18416226201112,26201,Pujian,2023-07-18,2018-09-03,0,1,1998,1
18416226201113,26201,Sangat Memuaskan,2023-02-16,2018-09-03,0,1,2000,1
18416226201114,26201,Pujian,2023-02-16,2018-09-03,0,1,2000,0
18416226201115,26201,Pujian,2022-06-23,2018-09-03,0,1,1998,1
18416226201117,26201,Sangat Memuaskan,2022-09-29,2018-09-03,0,1,2000,1
18416226201120,26201,Pujian,2022-09-29,2018-09-03,0,1,1997,1
18416226201122,26201,Sangat Memuaskan,2023-02-16,2018-09-03,0,1,2000,1
18416226201123,26201,Pujian,2022-07-07,2018-09-03,0,1,1996,1
18416226201126,26201,Pujian,2022-06-23,2018-09-03,0,1,1997,1
18416226201129,26201,Pujian,2022-08-31,2018-09-03,0,1,1999,1
18416226201133,26201,Pujian,2022-07-07,2018-09-03,0,1,1997,1
18416226201134,26201,Pujian,2022-07-07,2018-09-03,0,1,1998,1
18416226201136,26201,Pujian,2022-08-31,2018-09-03,0,1,1996,1
18416226201139,26201,Pujian,2022-09-29,2018-09-03,0,1,1999,0
18416226201147,26201,Pujian,2022-09-29,2018-09-03,0,1,1996,1
18416226201154,26201,Pujian,2023-10-11,2018-09-03,0,1,1998,1
18416226201156,26201,Pujian,2022-07-07,2018-09-03,0,1,1998,1
18416226201157,26201,Pujian,2022-07-07,2018-09-03,0,1,1998,1
18416226201158,26201,Pujian,2022-07-07,2018-09-03,0,1,1998,1
18416226201163,26201,Pujian,2023-08-25,2018-09-03,0,1,1995,1
18416226201165,26201,Sangat Memuaskan,2023-02-16,2018-09-03,0,1,2000,0
18416226201166,26201,Sangat Memuaskan,2022-07-07,2018-09-03,0,1,1999,1
18416226201167,26201,Pujian,2023-08-25,2018-09-03,0,1,1995,1
18416226201168,26201,Pujian,2022-07-07,2018-09-03,0,1,1997,1
18416226201175,26201,Pujian,2022-09-29,2018-09-03,0,1,1998,1
18416226201177,26201,Pujian,2022-06-23,2018-09-03,0,1,1994,1
18416226201185,26201,Pujian,2022-07-07,2018-09-03,0,0,1998,1
18416226201189,26201,Pujian,2022-06-23,2018-09-03,0,0,1995,1
18416226201190,26201,Pujian,2022-08-31,2018-09-03,0,1,1996,1
18416226201195,26201,Sangat Memuaskan,2023-08-25,2018-09-03,0,0,1999,1
18416226201196,26201,Pujian,2022-07-07,2018-09-03,0,1,1998,1
18416226201200,26201,Pujian,2023-07-18,2018-09-03,0,1,2000,1
18416226201202,26201,Pujian,2022-09-29,2018-09-03,0,0,2001,0
18416226201214,26201,Pujian,2022-08-31,2018-09-03,0,1,1997,1
18416226201215,26201,Sangat Memuaskan,2023-10-11,2018-09-03,0,1,1999,1
18416226201223,26201,Pujian,2022-07-07,2018-09-03,0,0,1997,1
18416226201227,26201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,1998,1
18416226201254,26201,Pujian,2022-06-23,2018-09-03,0,1,1999,1
18416226201256,26201,Pujian,2022-09-29,2018-09-03,0,0,2000,0
18416226201262,26201,Pujian,2022-09-29,2018-09-03,0,1,1999,1
18416226201263,26201,Pujian,2022-07-07,2018-09-03,0,1,2000,0
18416226201266,26201,Pujian,2022-07-07,2018-09-03,0,0,2001,0
18416226201268,26201,Pujian,2022-09-29,2018-09-03,0,0,1996,1
18416226201278,26201,Pujian,2022-09-29,2018-09-03,0,1,1999,1
18416226201279,26201,Sangat Memuaskan,2023-02-16,2018-09-03,0,1,2000,0
18416226201284,26201,Pujian,2022-07-07,2018-09-03,0,1,1997,1
18416226201285,26201,Sangat Memuaskan,2022-06-23,2018-09-03,0,1,1993,1
18416226201286,26201,Pujian,2022-07-07,2018-09-03,0,1,1993,1
18416226201296,26201,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416226201304,26201,Pujian,2023-08-25,2018-09-03,0,1,1998,0
18416226201307,26201,Pujian,2022-09-29,2018-09-03,0,1,1999,0
18416226201309,26201,Pujian,2022-07-07,2018-09-03,0,0,2001,0
18416226201311,26201,Pujian,2022-09-29,2018-09-03,0,1,1999,0
18416226201319,26201,Pujian,2023-08-25,2018-09-03,0,1,1996,1
18416226201323,26201,Pujian,2022-08-31,2018-09-03,0,1,1999,1
18416226201324,26201,Pujian,2023-07-18,2018-09-03,0,1,1999,1
18416226201331,26201,Pujian,2022-08-31,2018-09-03,0,1,2000,1
18416226201333,26201,Pujian,2022-07-07,2018-09-03,0,0,1998,1
18416226201334,26201,Pujian,2022-07-07,2018-09-03,0,1,1993,1
18416226201338,26201,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416226201340,26201,Pujian,2023-02-16,2018-09-03,0,1,1998,0
18416226201343,26201,Pujian,2022-07-07,2018-09-03,0,1,1995,0
18416226201345,26201,Sangat Memuaskan,2023-02-16,2018-09-03,0,1,1999,1
18416226201347,26201,Sangat Memuaskan,2023-02-16,2018-09-03,0,1,1998,1
18416226201349,26201,Sangat Memuaskan,2022-09-29,2018-09-03,0,1,2000,1
18416226201350,26201,Sangat Memuaskan,2021-08-31,2018-09-03,0,1,1995,1
18416226201353,26201,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416226201358,26201,Sangat Memuaskan,2021-08-31,2018-09-03,0,1,1976,0
18416248201001,48201,Pujian,2022-07-01,2018-09-03,0,0,2000,0
18416248201002,48201,Pujian,2022-07-01,2018-09-03,0,0,2000,0
18416248201003,48201,Pujian,2023-08-11,2018-09-03,0,0,2000,0
18416248201004,48201,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416248201005,48201,Sangat Memuaskan,2022-08-30,2018-09-03,0,0,1999,0
18416248201006,48201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2000,0
18416248201007,48201,Sangat Memuaskan,2022-07-01,2018-09-03,0,0,2001,0
18416248201008,48201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2001,1
18416248201009,48201,Sangat Memuaskan,2023-08-29,2018-09-03,0,0,1997,0
18416248201010,48201,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416248201011,48201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,1996,0
18416248201012,48201,Pujian,2022-07-01,2018-09-03,0,0,1994,1
18416248201013,48201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2000,1
18416248201014,48201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,2000,0
18416248201016,48201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2000,0
18416248201017,48201,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416248201019,48201,Sangat Memuaskan,2022-07-01,2018-09-03,0,0,2000,0
18416248201020,48201,Sangat Memuaskan,2022-07-01,2018-09-03,0,0,1998,1
